plz	area	einwohner	Venue	Venue Latitude	Venue Longitude	Venue Category
50996	8701602.892801192	15002	Friedenswald	50.8775900056237	6.986271051408477	Park
50996	8701602.892801192	15002	Finkens Garten	50.88962011317437	6.984820482613018	Garden
50996	8701602.892801192	15002	Lidl	50.867638307672934	6.990616334737012	Supermarket
50996	8701602.892801192	15002	Heidecke Malerwerkstätten GmbH & Co. KG	50.866184	6.996247	Construction & Landscaping
50996	8701602.892801192	15002	RSV Rodenkirchen	50.87846619478004	6.996054452191386	Stables
50996	8701602.892801192	15002	Lidl	50.8868986	6.9944504	Supermarket
50996	8701602.892801192	15002	Jacques' Wein Depot	50.89091414977679	6.9915574485336185	Wine Shop
50996	8701602.892801192	15002	Baan Thai Spa Rodenkirchen	50.89076611858333	6.990821877978448	Spa
50996	8701602.892801192	15002	Rhodos Grill	50.88816102502257	7.000971377622086	Greek Restaurant
50996	8701602.892801192	15002	Bootshaus Rodenkirchen	50.888239	7.002187	Bar
50996	8701602.892801192	15002	Hotel Haus Berger	50.8910197096417	7.0233035616551	German Restaurant
50997	25613222.63408553	20728	Luxberry	50.85747553878188	6.922277212142944	Furniture / Home Store
50997	25613222.63408553	20728	Wohnwagenstrich Eifeltor	50.880658	6.920091	Spa
50997	25613222.63408553	20728	Burger King	50.88784610939263	6.924507153631457	Fast Food Restaurant
50997	25613222.63408553	20728	Autohof SVG	50.88779342186684	6.924624692882211	Rest Area
50997	25613222.63408553	20728	Umschlagbahnhof Köln-Eifeltor	50.888971	6.918615	Train Station
50997	25613222.63408553	20728	Schnitzel Haus	50.88826168023716	6.924704895608516	Comfort Food Restaurant
50997	25613222.63408553	20728	Altes Treppcheb	50.857209	6.928523	Brewery
50997	25613222.63408553	20728	Dom Spargel	50.86859692240031	6.930473669818384	Farmers Market
50997	25613222.63408553	20728	Fussballplatz SC Rondorf	50.869602	6.952894	Soccer Field
50997	25613222.63408553	20728	Hotel Hazienda	50.86867520656575	6.955479035381311	Hotel
50997	25613222.63408553	20728	SIGNAL IDUNA Rene Koura	50.858176	6.960535	Insurance Office
50997	25613222.63408553	20728	REWE City	50.88034529499981	6.9637719226010715	Supermarket
50997	25613222.63408553	20728	Rondorfer Grill	50.87911489691668	6.96333937623721	BBQ Joint
50997	25613222.63408553	20728	Green Dragon	50.879707	6.963666	Indian Chinese Restaurant
50997	25613222.63408553	20728	ML Gebäudereinigung	50.8799516	6.963641399999999	Business Service
50997	25613222.63408553	20728	Satt 1	50.847813324423264	6.975675891664063	Fast Food Restaurant
50997	25613222.63408553	20728	SUBWAY	50.85830856052971	6.972241401672363	Sandwich Place
50997	25613222.63408553	20728	Just Fit 10 Light	50.85935303	6.97133821	Gym / Fitness Center
50997	25613222.63408553	20728	METRO Cash & Carry	50.85720513	6.97059146	Big Box Store
50997	25613222.63408553	20728	Der Karnevalswierts	50.85889044942467	6.971111894801803	Toy / Game Store
50997	25613222.63408553	20728	BabyOne	50.85783919661795	6.972616440650489	Kids Store
50997	25613222.63408553	20728	EDEKA	50.856980932427575	6.97403839165774	Supermarket
50997	25613222.63408553	20728	Klein‘s Backstube	50.85869233029716	6.972940025087933	Bakery
50997	25613222.63408553	20728	ALDI SÜD	50.859048464517784	6.971132658247935	Supermarket
50997	25613222.63408553	20728	OBI	50.859090774721345	6.973027288913727	Hardware Store
50997	25613222.63408553	20728	Godorf Hafen	50.848477234381406	6.982682615777229	Harbor / Marina
50997	25613222.63408553	20728	Shoe 4 You	50.85924287923304	6.983823521165428	Shoe Store
50999	9754821.258223735	18839	wahrZeichen Marketing Netzwerk	50.856305	6.99954	Business Service
50999	9754821.258223735	18839	Netto Marken-Discount	50.85947693	7.00390417	Supermarket
50999	9754821.258223735	18839	Starbucks	50.868912995417375	7.006109329840089	Coffee Shop
50999	9754821.258223735	18839	Schmitz & Nittenwilm	50.8669114246307	7.006711005249782	Bakery
50999	9754821.258223735	18839	Taormina	50.865295	7.01258	Italian Restaurant
50999	9754821.258223735	18839	Bioladen Rabatula	50.877821	7.019791	Food & Drink Shop
50999	9754821.258223735	18839	TSV Weiss Fussballplatz	50.87560328892978	7.024402408250253	Soccer Field
50999	9754821.258223735	18839	Fenster Türen Gernert	50.87772	7.04055	Hardware Store
51061	16441400.415303975	30678	695	50.98596723219504	6.979789137840271	Harbor / Marina
51061	16441400.415303975	30678	Rheinsteg	50.985960960388184	6.979681849479675	Lake
51061	16441400.415303975	30678	Spielplatz Flittard	50.99572175799478	6.984132415013618	Playground
51061	16441400.415303975	30678	Kölner Brauhaustour	50.996423650821626	6.9843341410160065	Event Service
51061	16441400.415303975	30678	#freshbox@kantina	51.005642062163616	6.995962125068382	Snack Place
51061	16441400.415303975	30678	Paulinenhof	51.0073703527451	7.00266301631927	Restaurant
51061	16441400.415303975	30678	Golf Post@Golf Club Leverkusen e.V.	51.008030411222826	7.003569602966309	Golf Course
51061	16441400.415303975	30678	REWE	50.98275926	7.0248949	Supermarket
51061	16441400.415303975	30678	Wohnzeit Köln Appartement	50.98603	7.033453	Hotel
51061	16441400.415303975	30678	Gemütliche Grill-Ecke	50.986187	7.035153	BBQ Joint
51061	16441400.415303975	30678	PENNY	50.98218232	7.03475901	Supermarket
51061	16441400.415303975	30678	Bäckerei Nelles	50.982035	7.034922	Bakery
51061	16441400.415303975	30678	Eis Cafe de Biasi	50.981781	7.034366	Café
51063	6611787.829691788	33955	Bootshaus	50.9516527873369	6.982116552820897	Nightclub
51063	6611787.829691788	33955	Kölner Jugendpark	50.95354724648273	6.979708671569824	Recreation Center
51063	6611787.829691788	33955	Centro Hotel Arkadia	50.95110620732099	6.992913304952027	Hotel
51063	6611787.829691788	33955	Deutzer Zentrum Der Schönen Künste	50.95338738494806	6.9904854875141895	Art Gallery
51063	6611787.829691788	33955	Raum13	50.9534388318665	6.990187245349938	Theater
51063	6611787.829691788	33955	Prodomo Messehotel Köln	50.951807	6.989604	Hotel
51063	6611787.829691788	33955	Kun Yay Thai	50.963537739913924	7.001277483269152	Asian Restaurant
51063	6611787.829691788	33955	Café Jakubowski	50.964488375163	6.999727098651541	Café
51063	6611787.829691788	33955	Café Vreiheit	50.96413216403459	7.00107206784101	Café
51063	6611787.829691788	33955	YOOP	50.964230274051545	6.999691583222273	Ice Cream Shop
51063	6611787.829691788	33955	REWE	50.96266896	7.00360388	Supermarket
51063	6611787.829691788	33955	Buchheimer Grill	50.963281345699166	7.001892019359672	BBQ Joint
51063	6611787.829691788	33955	McFIT	50.97209345781916	7.00608417391777	Gym / Fitness Center
51063	6611787.829691788	33955	SSM - Sozialistische Selbsthilfe Mülheim e.V.	50.971891	7.002796	Thrift / Vintage Store
51063	6611787.829691788	33955	H Von-Lohe-Straße	50.97331929988372	7.006117016707203	Bus Stop
51063	6611787.829691788	33955	Schlackenbergwerft	50.975157444298986	7.000914052501185	Park
51063	6611787.829691788	33955	A.T.U	50.975669174732154	7.003828994154892	Automotive Shop
51063	6611787.829691788	33955	Lidl	50.9741986	7.0135318	Supermarket
51063	6611787.829691788	33955	Bruder Klaus Siedlung	50.98306635938242	7.012789632495996	Bus Stop
51063	6611787.829691788	33955	Rautenstrauch-Jost Museum	50.97416282707689	7.027137994927358	Museum
51063	6611787.829691788	33955	Fort XI	50.971764949290936	7.025949954986572	Historic Site
51065	2660634.6482679294	21400	S Köln-Buchforst	50.95356076374684	7.00425624847412	Light Rail Station
51065	2660634.6482679294	21400	Grill-Stübchen	50.95095296007369	7.004419711741391	German Restaurant
51065	2660634.6482679294	21400	H Buchforst Waldecker Straße	50.95112510255261	7.005292766999151	Tram Station
51065	2660634.6482679294	21400	köln dürümcü ali baba	50.950705	7.004983	Bistro
51065	2660634.6482679294	21400	Grill Stübchen	50.9518148	7.0155125599999995	German Restaurant
51065	2660634.6482679294	21400	Xtra Fit	50.95120931992732	7.014241656078507	Gym / Fitness Center
51065	2660634.6482679294	21400	H+U Buchheim Frankfurter Straße	50.95329915291125	7.014273235251702	Metro Station
51065	2660634.6482679294	21400	OBI	50.95048548486413	7.015564441680908	Hardware Store
51067	5696551.846998947	27232	Inci Fischrestaurant	50.96445440003316	7.02074110507965	Seafood Restaurant
51067	5696551.846998947	27232	stephan pick fotografie	50.961795	7.020089	Photography Studio
51067	5696551.846998947	27232	H Wichheimer Straße	50.961890511918945	7.031616207176488	Tram Station
51067	5696551.846998947	27232	Kreta Grill	50.97128690651959	7.033901979998495	BBQ Joint
51067	5696551.846998947	27232	Mythos	50.971175	7.034118	Diner
51067	5696551.846998947	27232	H Burgwiesenstraße	50.96400843280917	7.043244838714599	Bus Stop
51067	5696551.846998947	27232	partyschiff	50.97307937952628	7.045723503530318	Boat or Ferry
51067	5696551.846998947	27232	TERAS CAFE	50.97197	7.0453234	Breakfast Spot
51067	5696551.846998947	27232	Landen Gartenbau & Baumpflege	50.975109040646075	7.042418718338013	Construction & Landscaping
51067	5696551.846998947	27232	Blumen P. Maus	50.9736700975172	7.047214508056641	Flower Shop
51067	5696551.846998947	27232	AXA Kiosk	50.96215694734199	7.051624059677124	Convenience Store
51067	5696551.846998947	27232	REWE	50.97257891	7.05210671	Supermarket
51069	20444569.28732169	31587	scheuerhof	51.00506258498233	7.01444926495082	Stables
51069	20444569.28732169	31587	Mc Fit Köln Mülheim	51.005066249163285	7.023570702423841	Gym
51069	20444569.28732169	31587	Edeka	50.9965082	7.0362756	Supermarket
51069	20444569.28732169	31587	H Schlebusch	51.01858638815816	7.044509846585862	Tram Station
51069	20444569.28732169	31587	Naturschutzgebiet Am Hornpottweg	51.018212	7.041877	Nature Preserve
51069	20444569.28732169	31587	Dünnwalder Wildpark	50.99502672792829	7.055497169494629	Zoo Exhibit
51069	20444569.28732169	31587	H Dellbrück Mauspfad	50.9720652761319	7.065503601986914	Tram Station
51069	20444569.28732169	31587	Spielplatz Hyazinthenweg	50.9853000473231	7.06578746438026	Playground
51069	20444569.28732169	31587	Klaukien Bedachungen	50.984899	7.061701	Construction & Landscaping
51069	20444569.28732169	31587	Wildwechsel	50.99485	7.061018	German Restaurant
51069	20444569.28732169	31587	Wyvern Crafts	51.004150390625	7.06640100479126	Hobby Shop
51069	20444569.28732169	31587	çiğköftem	50.96397777185766	7.076139118475089	Turkish Restaurant
51069	20444569.28732169	31587	Brauhaus Dellbrück	50.97445758226144	7.075097024840241	German Restaurant
51069	20444569.28732169	31587	Sushi Haus	50.974224062122104	7.075023651123047	Sushi Restaurant
51069	20444569.28732169	31587	Cafe-Bistro Caprici	50.97491046124384	7.075127442403059	Café
51069	20444569.28732169	31587	Knippschild Werk 2	50.97559690475464	7.074750065803528	Pub
51069	20444569.28732169	31587	ALDI SÜD	50.971734901191034	7.073188555679446	Supermarket
51069	20444569.28732169	31587	Kamps	50.97568054488973	7.0734911717437745	Bakery
51069	20444569.28732169	31587	Elektro Monz GmbH Köln	50.982888851006976	7.075179663858421	Construction & Landscaping
51069	20444569.28732169	31587	Kletterhalle Dellbrück - Leskan14	50.98336505112389	7.073268642509372	Athletics & Sports
51069	20444569.28732169	31587	procube systementwicklung	50.971805485173284	7.0827269554138175	IT Services
51069	20444569.28732169	31587	Wald	50.97225386328169	7.096921431384963	Park
51103	5031875.792637079	36171	Odysseum	50.94152884328466	6.993656158447266	Science Museum
51103	5031875.792637079	36171	Mauel 1883	50.941226	6.994617	Bakery
51103	5031875.792637079	36171	Nobiko	50.93952569931165	7.003490656570648	Noodle House
51103	5031875.792637079	36171	Blauer König	50.9403559024376	7.006514668464661	Mediterranean Restaurant
51103	5031875.792637079	36171	Hot Falafel	50.94104	7.0016	Falafel Restaurant
51103	5031875.792637079	36171	Drake Records	50.94192034133129	7.0029030537973345	Record Shop
51103	5031875.792637079	36171	Lidl	50.939947	7.0137107	Supermarket
51103	5031875.792637079	36171	Sportplatz Kalk	50.943624	7.011884	Soccer Field
51103	5031875.792637079	36171	Fressnapf	50.93967736876838	7.0137221550831	Pet Store
51103	5031875.792637079	36171	Rangierbahnhof Köln-Kalk Nord	50.9401857	7.01623615	Train Station
51103	5031875.792637079	36171	EDEKA	50.940448	7.021321	Supermarket
51103	5031875.792637079	36171	H+U Fuldaer Straße	50.94145868761139	7.022455733205697	Metro Station
51103	5031875.792637079	36171	ProLog	50.940482	7.022018	Bookstore
51103	5031875.792637079	36171	Lambada	50.940204100295944	7.02560835146442	Convenience Store
51103	5031875.792637079	36171	PENNY	50.94055268	7.02071659	Supermarket
51105	7868900.6141585	27095	germania terasse	50.9112007624711	6.984470442716419	German Restaurant
51105	7868900.6141585	27095	Ruder- und Tennisclub Germania e.V.	50.91142732147717	6.984188336675173	Lake
51105	7868900.6141585	27095	Alt Poller Wirtshaus	50.91136361325152	6.9898936452991505	Beer Garden
51105	7868900.6141585	27095	l'ulivo	50.911469	6.990223	Italian Restaurant
51105	7868900.6141585	27095	Netto Marken-Discount City	50.93080341	6.99395781	Supermarket
51105	7868900.6141585	27095	IB-elektroniks e.K.	50.930607	6.994541	Electronics Store
51105	7868900.6141585	27095	Haus Taunus	50.931549	6.996379	Mediterranean Restaurant
51105	7868900.6141585	27095	Hotel Ars Vivendi	50.933501439249376	6.994350496833504	Hotel
51105	7868900.6141585	27095	Handelshof	50.92162265019344	7.000536629091465	Big Box Store
51105	7868900.6141585	27095	FLEXX Fitness & Kurse Köln-Poll	50.9201704	7.00017977	Gym / Fitness Center
51105	7868900.6141585	27095	Grill Restaurant	50.93041484242432	7.00038094555553	Greek Restaurant
51107	22532473.732880905	28375	AS Vingst	50.92042	7.0231695	Intersection
51107	22532473.732880905	28375	Seyfried Lotto Toto	50.931489646267806	7.021615628736539	Lottery Retailer
51107	22532473.732880905	28375	H+U Vingst	50.932805670879	7.021569340768161	Metro Station
51107	22532473.732880905	28375	ALDI SÜD	50.93227976551851	7.026546020248152	Supermarket
51107	22532473.732880905	28375	Krümelkiste	50.92956046192765	7.033470996368446	Child Care Service
51107	22532473.732880905	28375	bingo bongo	50.932316337386766	7.037597299806559	Dive Bar
51107	22532473.732880905	28375	REWE	50.93096894	7.04044429	Supermarket
51107	22532473.732880905	28375	Eis Cafe	50.929430777407156	7.041655960717187	Ice Cream Shop
51107	22532473.732880905	28375	Kısmet Grill	50.929966	7.040711	Doner Restaurant
51107	22532473.732880905	28375	H Ostheim	50.929122458154254	7.041806246087224	Tram Station
51107	22532473.732880905	28375	Engel-Apotheke	50.93364999999999	7.0426689	Pharmacy
51107	22532473.732880905	28375	Baggersee Brück	50.9307623752067	7.064547419215185	Lake
51107	22532473.732880905	28375	REWE	50.92135945568978	7.078684560316326	Supermarket
51107	22532473.732880905	28375	Running Trail	50.91930290752529	7.076494547575198	Track
51107	22532473.732880905	28375	My Greek	50.922187	7.085606	Greek Restaurant
51107	22532473.732880905	28375	Perino	50.92150310747268	7.082287600482814	Italian Restaurant
51107	22532473.732880905	28375	Haus Burger	50.921417	7.082105	German Restaurant
51107	22532473.732880905	28375	Gaststätte B. Burger	50.921435860746854	7.082022983083937	German Restaurant
51107	22532473.732880905	28375	Coco Pancho	50.920419	7.095207	Mexican Restaurant
51107	22532473.732880905	28375	Schmitzebud	50.92010578827319	7.0985604437417615	Fast Food Restaurant
51107	22532473.732880905	28375	H Königsforst	50.91991153744459	7.096503430979046	Tram Station
51107	22532473.732880905	28375	Chok Dee	50.92112126047394	7.0924146632641145	Thai Restaurant
51107	22532473.732880905	28375	ALDI SÜD	50.91855739786203	7.097626322166485	Supermarket
51107	22532473.732880905	28375	Kreuzung L 73 - L 358/Lützerathstraße	50.929683147618555	7.0929622650146475	Intersection
51107	22532473.732880905	28375	Königsforst	50.929115127501795	7.134590148925781	Forest
51109	12481315.098027838	28435	EDEKA	50.94314589	7.04579371	Supermarket
51109	12481315.098027838	28435	Lidl	50.942788	7.046967	Supermarket
51109	12481315.098027838	28435	ALDI SÜD	50.94241033694554	7.045825458919398	Supermarket
51109	12481315.098027838	28435	Clownerie	50.94251359593487	7.0419552035951405	German Restaurant
51109	12481315.098027838	28435	Aral	50.94285821	7.05105317	Gas Station
51109	12481315.098027838	28435	Kaufland	50.94198407924761	7.05045597098858	Big Box Store
51109	12481315.098027838	28435	DAS FUTTERHAUS	50.94307497473615	7.051752579289885	Pet Store
51109	12481315.098027838	28435	Eiscafe La Rosa	50.94308786719135	7.051083423167523	Ice Cream Shop
51109	12481315.098027838	28435	Kiosk Erdemir	50.94237548040259	7.058465140836359	Convenience Store
51109	12481315.098027838	28435	Alt Brücker Kiosk	50.95160484375782	7.0562401047897625	Convenience Store
51109	12481315.098027838	28435	AS Köln-Merheim (17)	50.95126594063386	7.057269439101219	Intersection
51109	12481315.098027838	28435	Bruecker Sportpark	50.942531266965815	7.075110744852282	Bed & Breakfast
51109	12481315.098027838	28435	Sportplatz S.C. Bruck	50.94253900168425	7.075185750886056	Soccer Field
51109	12481315.098027838	28435	Bäckerei Pelzer (Josef Pelzer)	50.94067711956693	7.072611141614767	Bakery
51109	12481315.098027838	28435	Spielplatz	50.9436	7.0773144	Playground
51109	12481315.098027838	28435	Kamps	50.94282887119801	7.0838206121812615	Bakery
51109	12481315.098027838	28435	Pferdehof Boskamp	50.95232974461457	7.094036175925402	Stables
51143	15255902.330099944	23123	Familien Zeltgemeinschaft 1961 eV	50.844669	6.993034	Campground
51143	15255902.330099944	23123	Strandbad Langel	50.84547974333099	6.992995309152775	German Restaurant
51143	15255902.330099944	23123	Langeler Lido	50.846222	6.995972	Soccer Field
51143	15255902.330099944	23123	Am Hähnchengrill	50.8460510693914	7.005480757599941	BBQ Joint
51143	15255902.330099944	23123	Zur Eule	50.84617454057116	7.004715278260453	Bar
51143	15255902.330099944	23123	Landhaus Zündorf	50.869607269534036	7.043106731107226	Food
51143	15255902.330099944	23123	EDEKA Hein	50.86656075	7.04252539	Supermarket
51143	15255902.330099944	23123	REWE	50.867927	7.044881	Supermarket
51143	15255902.330099944	23123	Groov Terrasse	50.86986503608848	7.043399421581851	German Restaurant
51143	15255902.330099944	23123	Geli's Eiscafe	50.86924512141146	7.042557625411026	Ice Cream Shop
51143	15255902.330099944	23123	Pastis Bacchus	50.869426	7.042578	French Restaurant
51143	15255902.330099944	23123	Minigolfanlage Porz-Zündorf	50.86910565582539	7.041835642794062	Mini Golf
51143	15255902.330099944	23123	FC Germania Zündorf	50.86761730644919	7.057445184550949	Soccer Field
51143	15255902.330099944	23123	Casona Argentina	50.88878797660759	7.053918700761475	Steakhouse
51145	6696264.554327429	25894	Gasthaus Kranz	50.89108770829696	7.0658503017347725	German Restaurant
51145	6696264.554327429	25894	Stadion Brucknerstraße	50.87776170508112	7.074388169727235	Soccer Stadium
51145	6696264.554327429	25894	Glas und Gebäudereinigung TYBURSKI	50.88876	7.07465	Business Service
51145	6696264.554327429	25894	Bettwäsche Finder	50.89033812871033	7.071547508239745	Fabric Shop
51145	6696264.554327429	25894	Lidl	50.90006078103003	7.075923532247543	Supermarket
51145	6696264.554327429	25894	Bautrend GmbH  Parkett & Fußbodentechnik - Vinylböden	50.8698092	7.083164000000011	Construction & Landscaping
51145	6696264.554327429	25894	Netto Filiale	50.87607245	7.0862956	Supermarket
51145	6696264.554327429	25894	Schatzinsel	50.876669147508764	7.088111708576667	Gift Shop
51147	31946280.60020071	22992	Eltzhof das KulturGut	50.85652817261953	7.083766815387209	Event Space
51147	31946280.60020071	22992	EDEKA Hein	50.85644291	7.08134808	Supermarket
51147	31946280.60020071	22992	Schloß Wahn	50.85821605296108	7.08373259771939	Palace
51147	31946280.60020071	22992	Hotel Geisler	50.85597725748013	7.087272831115296	Hotel
51147	31946280.60020071	22992	Alte Apotheke	50.85745	7.086669	Pharmacy
51147	31946280.60020071	22992	Möbel Boss	50.848560471985756	7.095910240259167	Furniture / Home Store
51147	31946280.60020071	22992	Porta	50.847671647361096	7.09595824934551	Furniture / Home Store
51147	31946280.60020071	22992	Lidl	50.85777556377118	7.09161391851012	Supermarket
51147	31946280.60020071	22992	airparks parking	50.85779166974647	7.0945553974358395	Parking
51147	31946280.60020071	22992	FLEXX Fitness	50.857346859298836	7.094550132751465	Gym / Fitness Center
51147	31946280.60020071	22992	SSZ Wahn	50.85887213127459	7.096459993510155	Golf Course
51147	31946280.60020071	22992	Jaumanns Hotel	50.859004	7.10666	Hotel
51147	31946280.60020071	22992	Antica Roma	50.859080998851674	7.106031117398955	Italian Restaurant
51147	31946280.60020071	22992	La Fonte	50.85898580301632	7.10665762424469	Italian Restaurant
51147	31946280.60020071	22992	Karsten Hotel	50.85842824447618	7.103026970531524	Hotel
51147	31946280.60020071	22992	Am Flughafen Hotel Cologne	50.8589983	7.107548	Hotel
51147	31946280.60020071	22992	Gyros-Palast	50.85906047710607	7.107827631435672	Greek Restaurant
51147	31946280.60020071	22992	Art of Comfort Hotel Haus Ingeborg	50.870005065090794	7.1068193325986195	Hotel
51147	31946280.60020071	22992	Beauty Skin Cologne	50.87686330907827	7.104723751544952	Health & Beauty Service
51147	31946280.60020071	22992	Kiosk Waldstraße	50.880134	7.10604	Convenience Store
51147	31946280.60020071	22992	Bogenflüsterer e.V.	50.87677046957221	7.108907195979262	Athletics & Sports
51147	31946280.60020071	22992	Airport Hotel by The New Yorker Cologne	50.87979020927809	7.105542244300432	Hotel
51147	31946280.60020071	22992	Scheuermühlenteich	50.85684111205976	7.118001984713072	Lake
51147	31946280.60020071	22992	Ringeltaube	50.879342	7.112667	Gourmet Shop
51147	31946280.60020071	22992	Gleis 1/2	50.87918520702218	7.119280150003563	Platform
51147	31946280.60020071	22992	BACC General Aviation Terminal	50.87578971157126	7.115413839931511	Airport Terminal
51147	31946280.60020071	22992	Lufthansa Ringeltaube	50.87949751326358	7.112434849083752	Accessories Store
51147	31946280.60020071	22992	Runway 14R/32L	50.86680724089362	7.12660789489746	Airport Service
51147	31946280.60020071	22992	Besucherterrasse | Observation Deck	50.878712572295505	7.122747635542462	Scenic Lookout
51147	31946280.60020071	22992	Lufthansa Senator Lounge	50.87903733078401	7.123673454884034	Airport Lounge
51147	31946280.60020071	22992	Haribo Shop	50.87851125967418	7.122378803898397	Candy Store
51147	31946280.60020071	22992	Lufthansa Business Lounge	50.8790552997525	7.1237140013797235	Airport Lounge
51147	31946280.60020071	22992	Rendezvous Pianobar	50.87885573451161	7.122146209406001	Piano Bar
51147	31946280.60020071	22992	Kirschner buy & fly	50.878677861614314	7.122289303707658	Bookstore
51147	31946280.60020071	22992	Napapijri	50.878181535682046	7.123410701751709	Clothing Store
51147	31946280.60020071	22992	Gate B72	50.87799198684776	7.123260498046875	Airport Terminal
51147	31946280.60020071	22992	Travel Bar	50.877147813377626	7.123014891520885	Café
51147	31946280.60020071	22992	B_BAR	50.877203	7.122627	Snack Place
51147	31946280.60020071	22992	Ständige Vertretung	50.8787858907026	7.122230690594703	Gastropub
51147	31946280.60020071	22992	Aviator Apotheke	50.879035850019214	7.122249029390618	Pharmacy
51147	31946280.60020071	22992	Enterprise Rent-A-Car - Flughafen Köln-Bonn	50.867440564800525	7.133216750638761	Rental Car Location
51149	15273051.634180669	21575	Kraftraum Mudra Kaserne	50.90859724875053	7.014849831522607	Gym / Fitness Center
51149	15273051.634180669	21575	Hotel Ambiente Köln	50.898447	7.022858	Hotel
51149	15273051.634180669	21575	Gastwerk im Engelshof	50.90016396864551	7.020864486694335	German Restaurant
51149	15273051.634180669	21575	H Westhoven Berliner Straße	50.90148097003327	7.025081306892855	Tram Station
51149	15273051.634180669	21575	Shell	50.89780858	7.0361186	Gas Station
51149	15273051.634180669	21575	H Gilgaustraße	50.89951089838884	7.031638757851626	Tram Station
51149	15273051.634180669	21575	Bäckerei Hardt	50.89903735049552	7.030225396156311	Bakery
51149	15273051.634180669	21575	Baggerloch Gremberghoven	50.91192660267815	7.036036793793686	Lake
51149	15273051.634180669	21575	Klostergaerten	50.89767432328325	7.044970039440709	Flower Shop
51149	15273051.634180669	21575	Klostergärtnerei Köln	50.89777823	7.04506092	Garden
51149	15273051.634180669	21575	S Köln Airport-Businesspark	50.91033849768098	7.04461544752121	Light Rail Station
51149	15273051.634180669	21575	Kölschtreff	50.899415093058884	7.055283742011859	Pub
51149	15273051.634180669	21575	Rangierbahnhof Köln-Gremberg	50.89996006641399	7.052128645935205	Train Station
51149	15273051.634180669	21575	Ektra Tank Gremberghoven	50.91111461220584	7.052944385208508	Gas Station
51149	15273051.634180669	21575	Cologne Truck Wash	50.90864781274581	7.054290252875802	Laundromat
51149	15273051.634180669	21575	SIXT Autovermietung Köln	50.90995729317734	7.053370177745819	Rental Car Location
51149	15273051.634180669	21575	Fitnessland The Health & Lifestyleclub	50.909413025806636	7.057639660132586	Athletics & Sports
51149	15273051.634180669	21575	L&D Kantine Postbank	50.911973	7.05252	Food
51149	15273051.634180669	21575	McDonald's	50.911703284565824	7.053369589547637	Fast Food Restaurant
51149	15273051.634180669	21575	Kaiserpalast	50.89751945556199	7.0664084463232655	Asian Restaurant
51149	15273051.634180669	21575	Kaiser Palast	50.8973597451612	7.066217134354864	Chinese Restaurant
51149	15273051.634180669	21575	H Theodor-Heuss-Straße	50.896990927982614	7.065132118510588	Bus Stop
